FilePath,FolderTarget,SoVanBan,NamBanHanh,LoaiVanBan,DonViSoanThao,NguoiKy,NgayBanHanh,NgayHetHieuLuc,TrangThai,MucDoBaoMat,TrichYeu,VanBanThayThe,VanBanLienQuan,Tags
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/628.QĐ-HCNS-Hướng dẫn vận hành máy dán hộp lon 10.000 lon -giờ - Đông Mai .20-09-2025.pdf,[18] Phòng Cơ Điện,628,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành máy dán hộp lon 10.000 lon -giờ - Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/629.QĐ-HCNS-Hướng dẫn bảo trì máy chiết lon 30.000 lon-giờ-Đông Mai.20-09-2025.docx,[18] Phòng Cơ Điện,629,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì máy chiết lon 30.000 lon-giờ-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/629.QĐ-HCNS-Hướng dẫn bảo trì máy chiết lon 30.000 lon-giờ-Đông Mai.20-09-2025.pdf,[18] Phòng Cơ Điện,629,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì máy chiết lon 30.000 lon-giờ-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/630.QĐ-HCNS-Hướng dẫn bảo trì hệ thống máy nén khí - Đông Mai.20-09-2025.docx,[18] Phòng Cơ Điện,630,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống máy nén khí - Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/630.QĐ-HCNS-Hướng dẫn bảo trì hệ thống máy nén khí - Đông Mai.20-09-2025.pdf,[18] Phòng Cơ Điện,630,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống máy nén khí - Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/631.QĐ-HCNS-Hướng dẫn vệ sinh tank thành phẩm-Hạ Long .20-09-2025.docx,[18] Phòng Cơ Điện,631,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh tank thành phẩm-Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/631.QĐ-HCNS-Hướng dẫn vệ sinh tank thành phẩm-Hạ Long .20-09-2025.pdf,[18] Phòng Cơ Điện,631,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh tank thành phẩm-Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/633.QĐ-HCNS-Hướng dẫn vận hành hệ thống khí nén - Hạ Long. 20-09-2025.docx,[18] Phòng Cơ Điện,633,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành hệ thống khí nén - Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/633.QĐ-HCNS-Hướng dẫn vận hành hệ thống khí nén - Hạ Long. 20-09-2025.pdf,[18] Phòng Cơ Điện,633,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành hệ thống khí nén - Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/634.QĐ-HCNS-Hướng dẫn vệ sinh hệ thống xử lý nước cấp-Hạ Long .20-09-2025.docx,[18] Phòng Cơ Điện,634,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh hệ thống xử lý nước cấp-Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/634.QĐ-HCNS-Hướng dẫn vệ sinh hệ thống xử lý nước cấp-Hạ Long .20-09-2025.pdf,[18] Phòng Cơ Điện,634,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh hệ thống xử lý nước cấp-Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/635.QĐ-HCNS-Hướng dẫn công việc nhân viên  hệ thống xử lý nước cấp- Hạ Long.20-09-2025.pdf,[18] Phòng Cơ Điện,635,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn công việc nhân viên hệ thống xử lý nước cấp- Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/635.QĐ-HCNS-Hướng dẫn công việc nhân viên hệ thống xử lý nước cấp- Hạ Long.20-09-2025.docx,[18] Phòng Cơ Điện,635,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn công việc nhân viên hệ thống xử lý nước cấp- Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/636.QĐ-HCNS-Hướng dẫn vận hành hệ thống băng tải lon 30.000 Lon-H-Đông Mai.20-09-2025.docx,[18] Phòng Cơ Điện,636,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành hệ thống băng tải lon 30.000 Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/636.QĐ-HCNS-Hướng dẫn vận hành hệ thống băng tải lon 30.000 Lon-H-Đông Mai.20-09-2025.pdf,[18] Phòng Cơ Điện,636,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành hệ thống băng tải lon 30.000 Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/637.QĐ-HCNS-Hướng dẫn vệ sinh máy dỡ vỏ lon 30.000 Lon-H-Đông Mai .20-09-2025.docx,[18] Phòng Cơ Điện,637,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh máy dỡ vỏ lon 30.000 Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/637.QĐ-HCNS-Hướng dẫn vệ sinh máy dỡ vỏ lon 30.000 Lon-H-Đông Mai .20-09-2025.pdf,[18] Phòng Cơ Điện,637,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh máy dỡ vỏ lon 30.000 Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/638.QĐ-HCNS-Hướng dẫn vệ sinh máy checkmat lon 10.000 Lon-H-Đông Mai.20-09-2025.docx,[18] Phòng Cơ Điện,638,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh máy checkmat lon 10.000 Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/638.QĐ-HCNS-Hướng dẫn vệ sinh máy checkmat lon 10.000 Lon-H-Đông Mai.20-09-2025.pdf,[18] Phòng Cơ Điện,638,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh máy checkmat lon 10.000 Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/639.Q639.QĐ-HCNS-Hướng dẫn vận hành máy checkmat lon 10.000 Lon-H-Đông Mai.20-09-2025.docx,[18] Phòng Cơ Điện,639,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành máy checkmat lon 10.000 Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/639.Q639.QĐ-HCNS-Hướng dẫn vận hành máy checkmat lon 10.000 Lon-H-Đông Mai.20-09-2025.pdf,[18] Phòng Cơ Điện,639,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành máy checkmat lon 10.000 Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/640.QĐ-HCNS-Hướng dẫn công việc hệ thống xử lý nước thải - Đông Mai.20-09-2025.pdf,[18] Phòng Cơ Điện,640,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn công việc hệ thống xử lý nước thải - Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/641.QĐ-HCNS-Hướng dẫn vệ sinh hệ thống xử lý nước thải -Hạ Long.20-09-2025.docx,[18] Phòng Cơ Điện,641,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh hệ thống xử lý nước thải -Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/641.QĐ-HCNS-Hướng dẫn vệ sinh hệ thống xử lý nước thải -Hạ Long.20-09-2025.pdf,[18] Phòng Cơ Điện,641,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh hệ thống xử lý nước thải -Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/642.QĐ-HCNS-Hướng dẫn bảo trì hệ thống thu hồi CO2- Hạ Long .20-09-2025.docx,[18] Phòng Cơ Điện,642,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống thu hồi CO2- Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/642.QĐ-HCNS-Hướng dẫn bảo trì hệ thống thu hồi CO2- Hạ Long .20-09-2025.pdf,[18] Phòng Cơ Điện,642,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống thu hồi CO2- Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/643.QĐ-HCNS-Hướng dẫn vận hành hệ thống băng tải lon 10.000 Lon-H-Đông Mai.20-09-2025.docx,[18] Phòng Cơ Điện,643,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành hệ thống băng tải lon 10.000 Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/643.QĐ-HCNS-Hướng dẫn vận hành hệ thống băng tải lon 10.000 Lon-H-Đông Mai.20-09-2025.pdf,[18] Phòng Cơ Điện,643,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành hệ thống băng tải lon 10.000 Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/644.QĐ-HCNS-Hướng dẫn bảo trì motor điện .20-09-2025.pdf,[18] Phòng Cơ Điện,644,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì motor điện,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/645.QĐ-HCNS-Hướng dẫn bảo trì hệ thống tank lên men - Hạ Long .20-09-2025.docx,[18] Phòng Cơ Điện,645,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống tank lên men - Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/645.QĐ-HCNS-Hướng dẫn bảo trì hệ thống tank lên men - Hạ Long .20-09-2025.pdf,[18] Phòng Cơ Điện,645,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống tank lên men - Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/646.QĐ-HCNS-Hướng dẫn bảo trì hệ thống thu hồi CO2 - Đông mai .20-09-2025.docx,[18] Phòng Cơ Điện,646,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống thu hồi CO2 - Đông mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/646.QĐ-HCNS-Hướng dẫn bảo trì hệ thống thu hồi CO2 - Đông mai .20-09-2025.pdf,[18] Phòng Cơ Điện,646,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống thu hồi CO2 - Đông mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/647.QĐ-HCNS-Hướng dẫn bảo trì hệ thống xử lý nước cấp - Đông mai .20-09-2025.docx,[18] Phòng Cơ Điện,647,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống xử lý nước cấp - Đông mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/647.QĐ-HCNS-Hướng dẫn bảo trì hệ thống xử lý nước cấp - Đông mai .20-09-2025.pdf,[18] Phòng Cơ Điện,647,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống xử lý nước cấp - Đông mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/648.QĐ-HCNS-Hướng dẫn bảo trì hệ thống lạnh- Đông mai.20-09-2025.docx,[18] Phòng Cơ Điện,648,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống lạnh- Đông mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/648.QĐ-HCNS-Hướng dẫn bảo trì hệ thống lạnh- Đông mai.20-09-2025.pdf,[18] Phòng Cơ Điện,648,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống lạnh- Đông mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/649.QĐ-HCNS-Hướng dẫn bảo trì phe- bộ trao đổi nhiệt dạng tấm.20-09-2025.docx,[18] Phòng Cơ Điện,649,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì phe- bộ trao đổi nhiệt dạng tấm,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/649.QĐ-HCNS-Hướng dẫn bảo trì phe- bộ trao đổi nhiệt dạng tấm.20-09-2025.pdf,[18] Phòng Cơ Điện,649,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì phe- bộ trao đổi nhiệt dạng tấm,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/650.QĐ-HCNS-Hướng dẫn bảo trì máy nén CO2.20-09-2025.docx,[18] Phòng Cơ Điện,650,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì máy nén CO2,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/650.QĐ-HCNS-Hướng dẫn bảo trì máy nén CO2.20-09-2025.pdf,[18] Phòng Cơ Điện,650,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì máy nén CO2,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/651.QĐ-HCNS-Hướng dẫn vận hành máy thanh trùng lon 10.000 Lon- H.20-09-2025.pdf,[18] Phòng Cơ Điện,651,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành máy thanh trùng lon 10.000 Lon- H,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/651.QĐ-HCNS-Hướng dẫn vận hành máy thanh trùng lon 10.000 Lon- H.20-09-2025_1.pdf,[18] Phòng Cơ Điện,651,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành máy thanh trùng lon 10.000 Lon- H,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/652.QĐ-HCNS-Hướng dẫn vệ sinh hệ thống lọc trong bia KHS - Đông Mai .20-09-2025.docx,[18] Phòng Cơ Điện,652,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh hệ thống lọc trong bia KHS - Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/652.QĐ-HCNS-Hướng dẫn vệ sinh hệ thống lọc trong bia KHS - Đông Mai .20-09-2025.pdf,[18] Phòng Cơ Điện,652,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh hệ thống lọc trong bia KHS - Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/653.QĐ-HCNS-Hướng dẫn vệ sinh máy chiết lon 30.000Lon-H-Đông Mai.20-09-2025.docx,[18] Phòng Cơ Điện,653,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh máy chiết lon 30.000Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/653.QĐ-HCNS-Hướng dẫn vệ sinh máy chiết lon 30.000Lon-H-Đông Mai.20-09-2025.pdf,[18] Phòng Cơ Điện,653,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh máy chiết lon 30.000Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/654.QĐ-HCNS-Hướng dẫn vệ sinh máy đóng thùng lon 30.000Lon-H-Đông Mai.20-09-2025.docx,[18] Phòng Cơ Điện,654,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh máy đóng thùng lon 30.000Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/654.QĐ-HCNS-Hướng dẫn vệ sinh máy đóng thùng lon 30.000Lon-H-Đông Mai.20-09-2025.pdf,[18] Phòng Cơ Điện,654,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh máy đóng thùng lon 30.000Lon-H-Đông Mai,,,
"data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/655.QĐ-HCNS-Hướng dẫn vệ sinh hệ thống xay nghiền , nấu bia - Đông Mai .20-09-2025.docx",[18] Phòng Cơ Điện,655,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,"Hướng dẫn vệ sinh hệ thống xay nghiền , nấu bia - Đông Mai",,,
"data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/655.QĐ-HCNS-Hướng dẫn vệ sinh hệ thống xay nghiền , nấu bia - Đông Mai .20-09-2025.pdf",[18] Phòng Cơ Điện,655,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,"Hướng dẫn vệ sinh hệ thống xay nghiền , nấu bia - Đông Mai",,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/656.QĐ-HCNS-Hướng dẫn vận hành hệ thống xử lý nước thải - Đông Mai .20-09-2025.docx,[18] Phòng Cơ Điện,656,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành hệ thống xử lý nước thải - Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/656.QĐ-HCNS-Hướng dẫn vận hành hệ thống xử lý nước thải - Đông Mai .20-09-2025.pdf,[18] Phòng Cơ Điện,656,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành hệ thống xử lý nước thải - Đông Mai,,,
"data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/657.QĐ-HCNS-Hướng dẫn vệ sinh tank men , tank thành phẩm - Đông Mai.20-09-2025.docx",[18] Phòng Cơ Điện,657,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,"Hướng dẫn vệ sinh tank men , tank thành phẩm - Đông Mai",,,
"data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/657.QĐ-HCNS-Hướng dẫn vệ sinh tank men , tank thành phẩm - Đông Mai.20-09-2025.pdf",[18] Phòng Cơ Điện,657,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,"Hướng dẫn vệ sinh tank men , tank thành phẩm - Đông Mai",,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/658.QĐ-HCNS-Hướng dẫn vệ sinh thanh trùng lon 30.000Lon-H-Đông Mai.20-09-2025.docx,[18] Phòng Cơ Điện,658,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh thanh trùng lon 30.000Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/658.QĐ-HCNS-Hướng dẫn vệ sinh thanh trùng lon 30.000Lon-H-Đông Mai.20-09-2025.pdf,[18] Phòng Cơ Điện,658,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh thanh trùng lon 30.000Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/659.QĐ-HCNS-Hướng dẫn vệ sinh hệ thống băng tải lon 30.000Lon-H-Đông Mai.20-09-2025.docx,[18] Phòng Cơ Điện,659,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh hệ thống băng tải lon 30.000Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/659.QĐ-HCNS-Hướng dẫn vệ sinh hệ thống băng tải lon 30.000Lon-H-Đông Mai.20-09-2025.pdf,[18] Phòng Cơ Điện,659,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh hệ thống băng tải lon 30.000Lon-H-Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/660.QĐ-HCNS-Hướng dẫn vệ sinh máy xếp thùng lon 30.000Lon-H-Đông Maii.20-09-2025.docx,[18] Phòng Cơ Điện,660,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh máy xếp thùng lon 30.000Lon-H-Đông Maii,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/660.QĐ-HCNS-Hướng dẫn vệ sinh máy xếp thùng lon 30.000Lon-H-Đông Maii.20-09-2025.pdf,[18] Phòng Cơ Điện,660,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vệ sinh máy xếp thùng lon 30.000Lon-H-Đông Maii,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/661.QĐ-HCNS-Hướng dẫn vận hành hệ thống xử lý nước cấp-Hạ Long.20-09-2025.docx,[18] Phòng Cơ Điện,661,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành hệ thống xử lý nước cấp-Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/661.QĐ-HCNS-Hướng dẫn vận hành hệ thống xử lý nước cấp-Hạ Long.20-09-2025.pdf,[18] Phòng Cơ Điện,661,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn vận hành hệ thống xử lý nước cấp-Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/662.QĐ-HCNS-Hướng dẫn bảo trì máy nén lạnh Mycom .20-09-2025.docx,[18] Phòng Cơ Điện,662,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì máy nén lạnh Mycom,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/662.QĐ-HCNS-Hướng dẫn bảo trì máy nén lạnh Mycom .20-09-2025.pdf,[18] Phòng Cơ Điện,662,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì máy nén lạnh Mycom,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/663.QĐ-HCNS-Hướng dẫn bảo trì tank thành phẩm - Đông Mai.20-09-2025.pdf,[18] Phòng Cơ Điện,663,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì tank thành phẩm - Đông Mai,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/664.QĐ-HCNS-Hướng dẫn bảo trì hộp số.20-09-2025.docx,[18] Phòng Cơ Điện,664,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hộp số,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/664.QĐ-HCNS-Hướng dẫn bảo trì hộp số.20-09-2025.pdf,[18] Phòng Cơ Điện,664,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hộp số,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/665.QĐ-HCNS-Hướng dẫn bảo trì bơm .20-09-2025.docx,[18] Phòng Cơ Điện,665,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì bơm,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/665.QĐ-HCNS-Hướng dẫn bảo trì bơm .20-09-2025.pdf,[18] Phòng Cơ Điện,665,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì bơm,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/666.QĐ-HCNS-Hướng dẫn bảo trì van.20-09-2025.docx,[18] Phòng Cơ Điện,666,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì van,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/666.QĐ-HCNS-Hướng dẫn bảo trì van.20-09-2025.pdf,[18] Phòng Cơ Điện,666,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì van,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/667.QĐ-HCNS-Hướng dẫn bảo trì hệ thống cấp phát điện- Hạ Long .20-09-2025.docx,[18] Phòng Cơ Điện,667,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống cấp phát điện- Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/667.QĐ-HCNS-Hướng dẫn bảo trì hệ thống cấp phát điện- Hạ Long .20-09-2025.pdf,[18] Phòng Cơ Điện,667,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì hệ thống cấp phát điện- Hạ Long,,,
data/00. Văn bản Điều hành/[18] Phòng Cơ Điện/668.QĐ-HCNS-Hướng dẫn bảo trì xi lanh ( cylinder) .20-09-2025.docx,[18] Phòng Cơ Điện,668,2025,Quyết định,Phòng Cơ điện,,2025-09-20,,Đang lưu hành,Nội bộ,Hướng dẫn bảo trì xi lanh ( cylinder),,,
